Module	Section	Sample Name	Source
Trimmomatic	all_sections	SRR5517215_GSM2608365_NMR_NM_3295_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517215_GSM2608365_NMR_NM_3295_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517270_GSM2608469_NMR_BF_4772_OVR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517270_GSM2608469_NMR_BF_4772_OVR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517285_GSM2608499_NMR_BF_6841_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517285_GSM2608499_NMR_BF_6841_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517319_GSM2608561_NMR_BM_1215_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517319_GSM2608561_NMR_BM_1215_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517384_GSM2608681_NMR_NM_3295_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517384_GSM2608681_NMR_NM_3295_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517344_GSM2608607_NMR_NF_3605_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517344_GSM2608607_NMR_NF_3605_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517261_GSM2608452_NMR_BM_3274_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517261_GSM2608452_NMR_BM_3274_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517299_GSM2608525_NMR_BF_4121_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517299_GSM2608525_NMR_BF_4121_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517388_GSM2608689_NMR_BF_4772_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517388_GSM2608689_NMR_BF_4772_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517308_GSM2608541_NMR_NF_0525_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517308_GSM2608541_NMR_NF_0525_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517414_GSM2608708_NMR_BF_1816_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517414_GSM2608708_NMR_BF_1816_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517364_GSM2608644_NMR_NM_6206_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517364_GSM2608644_NMR_NM_6206_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517242_GSM2608414_NMR_NM_0713_TES_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517242_GSM2608414_NMR_NM_0713_TES_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517346_GSM2608611_NMR_NF_3605_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517346_GSM2608611_NMR_NF_3605_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517217_GSM2608370_NMR_NF_3439_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517217_GSM2608370_NMR_NF_3439_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517330_GSM2608581_NMR_NF_2411_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517330_GSM2608581_NMR_NF_2411_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517349_GSM2608617_NMR_NF_4060_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517349_GSM2608617_NMR_NF_4060_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517253_GSM2608435_NMR_NM_1449_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517253_GSM2608435_NMR_NM_1449_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517373_GSM2608661_NMR_NF_0525_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517373_GSM2608661_NMR_NF_0525_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517193_GSM2608320_NMR_NF_0525_KID_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517193_GSM2608320_NMR_NF_0525_KID_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517345_GSM2608609_NMR_NF_3605_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517345_GSM2608609_NMR_NF_3605_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517211_GSM2608358_NMR_NF_2969_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517211_GSM2608358_NMR_NF_2969_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517228_GSM2608389_NMR_BM_5982_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517228_GSM2608389_NMR_BM_5982_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517256_GSM2608440_NMR_NF_2411_OVR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517256_GSM2608440_NMR_NF_2411_OVR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517297_GSM2608521_NMR_NF_3605_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517297_GSM2608521_NMR_NF_3605_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517265_GSM2608459_NMR_NF_3605_OVR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517265_GSM2608459_NMR_NF_3605_OVR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517359_GSM2608635_NMR_BM_5982_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517359_GSM2608635_NMR_BM_5982_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517372_GSM2608659_NMR_BF_6841_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517372_GSM2608659_NMR_BF_6841_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517300_GSM2608526_NMR_BF_4772_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517300_GSM2608526_NMR_BF_4772_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517221_GSM2608376_NMR_NF_4060_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517221_GSM2608376_NMR_NF_4060_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517266_GSM2608461_NMR_NF_4060_OVR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517266_GSM2608461_NMR_NF_4060_OVR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517298_GSM2608523_NMR_NF_4060_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517298_GSM2608523_NMR_NF_4060_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517249_GSM2608427_NMR_BM_1215_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517249_GSM2608427_NMR_BM_1215_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517264_GSM2608457_NMR_NF_3439_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517264_GSM2608457_NMR_NF_3439_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517341_GSM2608602_NMR_NF_3439_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517341_GSM2608602_NMR_NF_3439_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517391_GSM2608695_NMR_NM_6074_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517391_GSM2608695_NMR_NM_6074_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517412_GSM2608706_NMR_BM_1215_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517412_GSM2608706_NMR_BM_1215_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517279_GSM2608487_NMR_NM_6206_THY_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517279_GSM2608487_NMR_NM_6206_THY_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517428_GSM2608722_NMR_BF_6841_HYP_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517428_GSM2608722_NMR_BF_6841_HYP_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517260_GSM2608449_NMR_BM_3274_TES_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517260_GSM2608449_NMR_BM_3274_TES_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517306_GSM2608537_NMR_BM_6656_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517306_GSM2608537_NMR_BM_6656_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517363_GSM2608642_NMR_NM_6074_CER_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517363_GSM2608642_NMR_NM_6074_CER_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517328_GSM2608578_NMR_BF_1816_PIT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517328_GSM2608578_NMR_BF_1816_PIT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517219_GSM2608373_NMR_NF_3605_ADR_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517219_GSM2608373_NMR_NF_3605_ADR_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517254_GSM2608437_NMR_BF_1816_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517254_GSM2608437_NMR_BF_1816_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517302_GSM2608530_NMR_BM_5982_HRT_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517302_GSM2608530_NMR_BM_5982_HRT_Heterocephalus_glaber_RNA-Seq_Log.out
Trimmomatic	all_sections	SRR5517390_GSM2608693_NMR_BM_5982_SKN_Heterocephalus_glaber_RNA-Seq_Log	/storage/mrbell/aligned_BAMs/MultiSample/SRR5517390_GSM2608693_NMR_BM_5982_SKN_Heterocephalus_glaber_RNA-Seq_Log.out
